username,url,view1,view2,view3,view4,view5,view6,view7,view8,view9,view10
kuziich,https://www.tiktok.com/@kuziich,1800000,1224,339,210,182,10300,637,268,331,543
iamrabinaa,https://www.tiktok.com/@iamrabinaa,33600000,852900,2300000,746,2518,2002,630,580,844,2241
minini_world,https://www.tiktok.com/@minini_world,10900000,6000000,705600,9057,7332,20900,270300,13800,253000,23300
barbequebossph,https://www.tiktok.com/@barbequebossph,83800,61700,337900,235,766,1325,1002,475,3537,6495
duc.hn029,https://www.tiktok.com/@duc.hn029,1890,2816,4524,5079,6138,15800,14200,12800,15100,12000
girl.u88,https://www.tiktok.com/@girl.u88,1800000,1798,1825,1036,0,0,0,0,0,0
memes,https://www.tiktok.com/@memes,162400000,48600,456600,38500,16000,45900,15100,26400,18500,14400
toprandomcontent,https://www.tiktok.com/@toprandomcontent,7200000,4200000,1900000,7603,6444,2671,65700,1953,1280,7790
z0h4ntzy,https://www.tiktok.com/@z0h4ntzy,2300000,178,1101,2945,1911,2272,2063,1091,2831,4420
heywazup.itsnixio,https://www.tiktok.com/@heywazup.itsnixio,152,1002,54,368,115,751,8992,5326,22500,42600
nerdy_xox,https://www.tiktok.com/@nerdy_xox,11400000,15300,12200,68000,55400,40200,66900,1100000,3800000,1200000
magenta6262,https://www.tiktok.com/@magenta6262,2300000,478400,626800,388200,131100,266200,162500,357700,163400,213200
luziwei99,https://www.tiktok.com/@luziwei99,17000000,8800000,10700000,56900,736200,695700,1100000,569800,826100,214200
entertainmentsalone,https://www.tiktok.com/@entertainmentsalone,34,423,310,73,2485,124,407,428,80,447
rbegum000,https://www.tiktok.com/@rbegum000,4700000,6300000,6000000,2845,22100,6037,208500,299200,8815,14500
_thememelab,https://www.tiktok.com/@_thememelab,1300000,2700000,959,758,866,341,6087,989,519,8541
workmemesbysmithers,https://www.tiktok.com/@workmemesbysmithers,5900000,8900000,7200000,29800,5043,46700,274200,5947,26800,11600
llalouu_,https://www.tiktok.com/@llalouu_,5000000,15200000,3300000,32800,34900,40400,33100,33700,727500,474700
5st4r.liyahh,https://www.tiktok.com/@5st4r.liyahh,711,1499,991200,639400,110900,1900000,1700000,1700000,249400,210000
memeculture4,https://www.tiktok.com/@memeculture4,570,459,173,226,243,233,236,453,355,558
.apa_aja_boleh,https://www.tiktok.com/@.apa_aja_boleh,416,550,153,302800,0,0,0,0,0,0
mr.memes088,https://www.tiktok.com/@mr.memes088,8000000,36200,37100,50900000,26000,298500,38200,8600000,633300,33400
__.adri._.__,https://www.tiktok.com/@__.adri._.__,12200000,11600000,6600000,10900,6715,28300,10100,50400,11100,107200
annimal866,https://www.tiktok.com/@annimal866,238,341,441,510,857,467,327,1801,1489,1380
user921158409,https://www.tiktok.com/@user921158409,17300000,348,1115,331,222,554,486,480,431,1387
earthgoneviral1,https://www.tiktok.com/@earthgoneviral1,3200000,6700000,292,3404,463,315,697,947,1402,354
superawesomemarketing,https://www.tiktok.com/@superawesomemarketing,68,152,238,674,284,272,170,127,206,224
rspb,https://www.tiktok.com/@rspb,1100000,924100,3200000,120400,12500,70000,18700,19000,28100,20300
dynasis,https://www.tiktok.com/@dynasis,4900000,1900000,2700000,501,2100000,1400000,11500,48200,8919,127600
scopusakpl,https://www.tiktok.com/@scopusakpl,503,570,398,331,580,538,518,549,436,356
gamegigglez,https://www.tiktok.com/@gamegigglez,3600000,5400000,12200000,452,1232,632,688,59400,31700,897
beyondthebrokentree,https://www.tiktok.com/@beyondthebrokentree,6630,4037,2662,1319,2030,2124,636200,87200,2703,55700
cbmemess,https://www.tiktok.com/@cbmemess,2639,3435,3516,29400,2865,4045,2223,4305,2484,6845
ramjaymillanes143,https://www.tiktok.com/@ramjaymillanes143,31300,1281,226,182,472,1637,224,1652,384,134
cinimemes,https://www.tiktok.com/@cinimemes,2503,2993,10700,2100000,9600000,28000,4831,648700,4900000,65900
lhizu_,https://www.tiktok.com/@lhizu_,3100000,462,335,506,71,74,488,492,390,376
markfuryz,https://www.tiktok.com/@markfuryz,821,3500000,1283,1800000,6301,6100000,6400000,19400,4298,3756
sandy_reacts,https://www.tiktok.com/@sandy_reacts,20600,3078,0,0,0,0,0,0,0,0
bokep.com123,https://www.tiktok.com/@bokep.com123,1800000,11400000,4500000,1101,4823,4568,5496,5456,2981,2539
crochetbyjodiee,https://www.tiktok.com/@crochetbyjodiee,1048,1039,827,714,709,851,0,0,0,0
_xioxham_,https://www.tiktok.com/@_xioxham_,170,267,339,22,33,320,71,125,340,36
hackgamebelike,https://www.tiktok.com/@hackgamebelike,5000000,281200,56600,25,5600000,8557,93400,8326,35200,25000
byn.ature,https://www.tiktok.com/@byn.ature,482,617,491,27100,543,1078,0,0,0,0
notsochillguy,https://www.tiktok.com/@notsochillguy,869,587,721,1165,854,737,492300,21200,5469,13200
crazyhold3,https://www.tiktok.com/@crazyhold3,309400,264300,238900,2591,24200,30900,46600,65200,98900,47000
mmmjoemele,https://www.tiktok.com/@mmmjoemele,478500,698800,16800000,2900000,7100000,1900000,3400000,3800000,1500000,6200000
officialjryako,https://www.tiktok.com/@officialjryako,36900000,19700000,19600000,13200,238300,365900,18900,144400,225000,347000
tonyrich033_official,https://www.tiktok.com/@tonyrich033_official,16300000,21200000,4600000,16100,2045,1513,8729,11000,98200,16300
asianbabeasmr_on_ig,https://www.tiktok.com/@asianbabeasmr_on_ig,388600,164700,1000000,343,1248,466,785,1130,970,1540
kopetebwb,https://www.tiktok.com/@kopetebwb,245300,9700000,11600000,1356,14100,189200,128600,80400,25600,50300
globalmemezone,https://www.tiktok.com/@globalmemezone,20400,14700000,17200000,625,81,1097,224100,1473,545700,3812
humorbagel,https://www.tiktok.com/@humorbagel,69400000,30200000,5700000,983700,165600,915400,481300,542200,854800,831000
ehculo,https://www.tiktok.com/@ehculo,353100,2900000,2000000,541900,304600,277000,7600000,2600000,187100,565500
comedy_castle_,https://www.tiktok.com/@comedy_castle_,7200000,16500000,7500000,6795,1564,2739,3439,5077,4957,74200
therealpurnima1,https://www.tiktok.com/@therealpurnima1,30400,9600000,322900,26300,580600,431500,273500,165100,279100,111400
nat.drawsss,https://www.tiktok.com/@nat.drawsss,4100000,2300000,1838,947,8549,3700,8019,19300,5710,3278
shyybreezyy,https://www.tiktok.com/@shyybreezyy,1200000,8500000,4400000,407,356,376,353,735,186,433
an_nafs,https://www.tiktok.com/@an_nafs,361,186,154,176,371,116,718,314,1318,200900
vlad_force4,https://www.tiktok.com/@vlad_force4,135800,739,5984,15300,2857,2965,3298,2130,139300,24700
harpalgeo,https://www.tiktok.com/@harpalgeo,99600,1200000,121600,84700,244100,371200,61400,103600,23500,22200
qistapibukankiss2,https://www.tiktok.com/@qistapibukankiss2,24400,4347,273,2145,1945,2759,8912,146100,19000,101000
linnybuckley,https://www.tiktok.com/@linnybuckley,23500000,35400,43500,5667,10400,14900,27300,26400,20700,16600
amzeetv,https://www.tiktok.com/@amzeetv,19000,103300,2100000,168,1457,105,183000,5710,254,189
massimo.visconti,https://www.tiktok.com/@massimo.visconti,18600,268900,43400,902,0,0,0,0,0,0
letsodoitagain,https://www.tiktok.com/@letsodoitagain,28800,149000,111600,378,1051,898,462,389,831,679
outtakesandbloopers,https://www.tiktok.com/@outtakesandbloopers,11900000,42200000,11400000,13700,35700,5700000,52000,30100,797200,76800
sir..pogi,https://www.tiktok.com/@sir..pogi,2213,11600,4496,473,371,1303,360,340,333,233
elvinhuseynovoffical,https://www.tiktok.com/@elvinhuseynovoffical,1200000,740300,570700,2759,4782,964,2930,984,1048,45100
etherealvirtual,https://www.tiktok.com/@etherealvirtual,2500000,60100,2782,1206,1105,1018,1046,854,868,2641
antonioparlati,https://www.tiktok.com/@antonioparlati,29100,21600,165500,203000,66300,85000,92500,1000000,150700,269600
espectrogramaanimations,https://www.tiktok.com/@espectrogramaanimations,130700,20500,21400,19500,20500,18300,212800,22000,34700,39400
bebefinn_official,https://www.tiktok.com/@bebefinn_official,96400000,48500000,34200000,20100,452900,99800,234900,1200000,434400,340100
inspire.up.daily,https://www.tiktok.com/@inspire.up.daily,59500,21200,66100,1042,886,728,2832,2868,2137,3039
janssycastro,https://www.tiktok.com/@janssycastro,25500000,21600000,10600000,616,731,937,1227,792,2656,3044
anastasia2525lol,https://www.tiktok.com/@anastasia2525lol,910,2687,6964,11800,34900,14300,10300,7732,9621,6319
antoniglia,https://www.tiktok.com/@antoniglia,80600000,45700000,23100000,13000,29700,41800,46000,39500,32300,34700
imjustbait,https://www.tiktok.com/@imjustbait,58700000,48000000,42300000,88900,34800,143100,465000,80400,179900,121100
dianabakar2,https://www.tiktok.com/@dianabakar2,561800,2500000,6263,9216,10100,12500,9459,14300,231700,24200
king.pendu.live,https://www.tiktok.com/@king.pendu.live,180,262,319,822,555,341,259,463,202,221
cat_sweet.kiss,https://www.tiktok.com/@cat_sweet.kiss,26100,931000,725,388,5327,1393,890,2278,727,421
paulinabielarczyk,https://www.tiktok.com/@paulinabielarczyk,499500,1070,1095,1345,1442,1676,1478,1075,819,1165
shaunadewit,https://www.tiktok.com/@shaunadewit,21600000,324400,2900000,1300000,21800000,278400,209600,197500,259300,271600
aurasqow3s7,https://www.tiktok.com/@aurasqow3s7,2900000,4600000,640300,6200000,1300000,12300000,983300,1500000,354100,719000
snnr.cc,https://www.tiktok.com/@snnr.cc,9700000,1820,6263,3513,1873,3283,7437,4317,3059,4727
lumeee2,https://www.tiktok.com/@lumeee2,3600000,2100000,2100000,1062,273,1042,1086,2027,1187,3926
happy.vibez4u,https://www.tiktok.com/@happy.vibez4u,12000000,10400000,9300000,8333,29200,19400,13200,52900,18600,50700
trendbible,https://www.tiktok.com/@trendbible,18500,19100,5626,42700,13100,20100,35000,8650,55000,20200
influicity,https://www.tiktok.com/@influicity,593900,2100000,491,813,4830,1386,11100,10900,6623,64500
itsjinakim,https://www.tiktok.com/@itsjinakim,3577,144600,1646,1272,3865,4081,9765,83800,7420,35900
aliciaundjasmina,https://www.tiktok.com/@aliciaundjasmina,27400000,6600000,22200000,212200,96300,165000,298400,313500,675100,10200000
themadsocialco,https://www.tiktok.com/@themadsocialco,1865,1587,1594,2001,3348,6455,2225,1653,2439,3892
just.elias,https://www.tiktok.com/@just.elias,3850,3139,33400,501200,201000,254900,1700000,81200,849000,193200
sydneyonsocials,https://www.tiktok.com/@sydneyonsocials,707,5608,879,663,4149,658,793,3388,8885,1816
genflow_,https://www.tiktok.com/@genflow_,2400000,3800000,1800000,1730,30500,1714,2192,2202,2272,3308
wavewyld,https://www.tiktok.com/@wavewyld,84200,7786,23200,758,1300,3042,4081,18500,26300,34100
stylasocials,https://www.tiktok.com/@stylasocials,176600,136600,9609,5706,9630,7014,10800,4021,48500,4533
morgan_digital,https://www.tiktok.com/@morgan_digital,8993,42000,17600,1263,1446,1727,557,1090,743,907
tipsforcreators,https://www.tiktok.com/@tipsforcreators,6209,3967,14000,6703,9791,37100,53700,10100,13000,18100
oysterlymedia,https://www.tiktok.com/@oysterlymedia,1516,39900,21600,547,209,700,849,483,220,678
szesnastki,https://www.tiktok.com/@szesnastki,7700000,4900000,8900000,4126,8747,28800,7035,9565,10500,27500
letwins,https://www.tiktok.com/@letwins,79800,57300,2700000,529800,3700000,3600000,6200000,13900000,380500,520900
viralitynow,https://www.tiktok.com/@viralitynow,5673,2552,4451,3398,2619,30000,3778,61900,2519,23000
ireneagathaa,https://www.tiktok.com/@ireneagathaa,81700,176200,357700,326,627,447,268,612,1046,1326
.majnu.gaming5,https://www.tiktok.com/@.majnu.gaming5,196500,911900,412200,46300,109400,30200,33200,15800,286200,135000
globalrecords,https://www.tiktok.com/@globalrecords,2560,52800,100400,401500,292000,16200,5047,89300,63000,35500
fabiola.baglieri,https://www.tiktok.com/@fabiola.baglieri,443500,1100000,3400000,190100,822200,4600000,213500,649700,677900,189400
skyrocketsocialmedia,https://www.tiktok.com/@skyrocketsocialmedia,284700,937,638,2127,755,896,896,875,640,833
andreaxbernardo,https://www.tiktok.com/@andreaxbernardo,10900000,6400000,8400000,310,166,318,2100,463,693,871
maximizedgrowth,https://www.tiktok.com/@maximizedgrowth,13200,21500,22600,194,126,318,517,664,728,698
lasnocilla,https://www.tiktok.com/@lasnocilla,7871,14800,20800,24700,25900,199100,9403,69000,9114,10900
yuyi_chua,https://www.tiktok.com/@yuyi_chua,15300000,1900000,272800,433200,360600,903600,223400,459700,476100,435900
cadel_06,https://www.tiktok.com/@cadel_06,57800000,32600000,16200000,22900,59200,160900,33400,655700,161200,29900
kalonbayart,https://www.tiktok.com/@kalonbayart,3500000,3000000,89200,16200,100400,7572,9367,198600,107800,389200
tredalert,https://www.tiktok.com/@tredalert,5,5,3,3,1815,0,0,0,0,0
aramindoing,https://www.tiktok.com/@aramindoing,56900,6200000,265,199,280,202,360,302,420,372
mrkdreiibyn,https://www.tiktok.com/@mrkdreiibyn,26800,66000,718100,242,176,61,406,15300,404,36500
syl_foisy,https://www.tiktok.com/@syl_foisy,84900000,80600000,74900000,16400000,67800000,20600000,4700000,8100000,6300000,19200000
trendalerttnow,https://www.tiktok.com/@trendalerttnow,205,81,68,97,74,0,0,0,0,0
rainneyandneen,https://www.tiktok.com/@rainneyandneen,8556,54400,5100000,7800000,10300000,142700,735700,635600,260200,9700000
elynawa21,https://www.tiktok.com/@elynawa21,4800000,6300000,38500000,18900,10300,336900,17400,18900,311000,781700
edits_by_just,https://www.tiktok.com/@edits_by_just,5800000,3900000,3000000,10800,48400,39500,700,6990,1800000,19600
reddd.thoughts.for.you,https://www.tiktok.com/@reddd.thoughts.for.you,2300000,177200,645300,37900,48400,1976,70000,2480,3465,1594
maddog.murrays,https://www.tiktok.com/@maddog.murrays,356,320,340,121,346,34,289,919,267,271
jonny_boy_10,https://www.tiktok.com/@jonny_boy_10,1200000,265100,519,534,456,435,634,607,604,1058
dentalposse_7,https://www.tiktok.com/@dentalposse_7,807,309,917,918,1834,327,361,466,6743,2055
loafsocial,https://www.tiktok.com/@loafsocial,1585,159,239,388,1915,169,327,7368,569,712
trendmood,https://www.tiktok.com/@trendmood,1900000,94300,5100000,36600,11000,153900,35100,18600,49000,104000
urwanenonlihitomi,https://www.tiktok.com/@urwanenonlihitomi,56400,51900,6793,35,20,33,24,28,251,249
jamesandjasmin,https://www.tiktok.com/@jamesandjasmin,19100000,7000000,8000000,408700,420900,68700,186300,404500,876300,400800
john.mike.apiag,https://www.tiktok.com/@john.mike.apiag,7679,8473,15800,121100,690200,8075,29600,682900,256900,14700
djblighty,https://www.tiktok.com/@djblighty,1900000,1800000,1500000,16600,11400,5196,46200,8021,18000,651800
avemoves,https://www.tiktok.com/@avemoves,1500000,10300000,1900000,1900000,4100000,5100000,606700,493600,820500,154900
trulybeauty,https://www.tiktok.com/@trulybeauty,6226,14200,95600,18500,20000,94100,27300,28800,50800,13900000
shahzaib.arshad845,https://www.tiktok.com/@shahzaib.arshad845,14,11,97,148,134,119,123,372,374,372
tiktokmashupin2025,https://www.tiktok.com/@tiktokmashupin2025,8100000,20000000,13300000,88400,28200,26100,60400,143000,110100,104000
leniz_40,https://www.tiktok.com/@leniz_40,0,0,0,0,0,0,0,0,0,0
saniasilviana,https://www.tiktok.com/@saniasilviana,15800,1000000,758,1269,733800,963500,12900,6955,12900,2923
agisti10,https://www.tiktok.com/@agisti10,247000,306000,124200,46300,1883,1413,453,6442,3941,584
angelroyalqueen,https://www.tiktok.com/@angelroyalqueen,7200000,2600000,3100000,738,1423,697,3905,1469,1673,2204
tiktokuniversityph,https://www.tiktok.com/@tiktokuniversityph,1021,39600,889400,729,1119,1056,905,1121,1266,783
adn40mx,https://www.tiktok.com/@adn40mx,14100,4966,16000,159100,6184,12600,44200,6914,799700,299300
graveasfinn,https://www.tiktok.com/@graveasfinn,64,250,282,26900,0,0,0,0,0,0
dj.tanti.real,https://www.tiktok.com/@dj.tanti.real,19400,15400,132200,371600,174600,727700,163900,31700,1100000,84000
kimoy804,https://www.tiktok.com/@kimoy804,19800000,4000000,3600000,2426,430400,579900,533600,1300000,88100,688500
sophielaverie,https://www.tiktok.com/@sophielaverie,17600000,24400000,28200000,5307,1567,36600,3008,64500,6619,13400
adelaaa172,https://www.tiktok.com/@adelaaa172,934100,6200000,1900000,192,1137,3345,12500,186900,3439,802
morphologymasterai,https://www.tiktok.com/@morphologymasterai,538800,192600,157300,481,3173,1806,1039,1495,1623,2183
mas.tama77,https://www.tiktok.com/@mas.tama77,14200000,19200000,6591,15900,116000,343300,258900,777800,475300,292400
digitalmarketingexpert39,https://www.tiktok.com/@digitalmarketingexpert39,7406,4827,5781,5787,2591,2300,3178,6316,2431,4480
itsawraacc,https://www.tiktok.com/@itsawraacc,102700,395300,238,235,357,799,722,318,327,298
satuhati.11,https://www.tiktok.com/@satuhati.11,11200000,15400000,10900000,18900,8805,17100,385100,683000,723100,204200
tacalitaa,https://www.tiktok.com/@tacalitaa,13300000,24600000,7300000,69000,192900,393900,9831,11700,6667,7700000
zumba_yusran,https://www.tiktok.com/@zumba_yusran,2300000,4100000,4300000,4723,27100,24700,768400,21500,43700,12100
peachymangopie23,https://www.tiktok.com/@peachymangopie23,228,442700,160,0,0,0,0,0,0,0
quecuradaes,https://www.tiktok.com/@quecuradaes,2673,4510,7603,280,297,306,881,789,721,825
isiborvivianikjoy,https://www.tiktok.com/@isiborvivianikjoy,21600000,27300000,21400000,1550,1198,804,516,3990,3271,1156
namdareun_,https://www.tiktok.com/@namdareun_,37400000,7900000,15300000,172200,28200,47500,62200,89400,466100,92400
bcn.0601,https://www.tiktok.com/@bcn.0601,12500,5138,6202,11500,263000,13200,17800,13400,14400,17800
littlejennie_,https://www.tiktok.com/@littlejennie_,4700000,8900000,18900000,368,1100000,44200,239000,127400,253100,1700000
samirka_kamlesh8,https://www.tiktok.com/@samirka_kamlesh8,741,24500,328,242,406,576,148,766,468,372
gaming_omit8485,https://www.tiktok.com/@gaming_omit8485,1200000,2363,1929,1597,1782,1520,1232,1079,1332,2119
swabekingexclusive,https://www.tiktok.com/@swabekingexclusive,14200000,4900000,4400000,5496,259900,3273,57200,16600,7076,116900
merchants_fishandchips,https://www.tiktok.com/@merchants_fishandchips,7200000,4800000,29700000,361000,1200000,1100000,386500,1200000,700200,1100000
nxalcrr_,https://www.tiktok.com/@nxalcrr_,11300,15600,3400000,34200,56400,957500,972900,3900000,146200,141600
dr_naffis,https://www.tiktok.com/@dr_naffis,9900000,14400,32900000,397,1123,609,462,10800,400,2771
vinguyenbeautyy,https://www.tiktok.com/@vinguyenbeautyy,7100000,1081,15700,331500,10900,18400,10200,10700,10200,9793
jacob_syd,https://www.tiktok.com/@jacob_syd,432900,61700,107800,2160,3842,3159,20600,1964,1687,3653
samjhana377,https://www.tiktok.com/@samjhana377,3833,9427,2970,3099,72400,11000,6781,9299,4249,12300
lazaro.tv,https://www.tiktok.com/@lazaro.tv,131800,1800000,3300000,6494,23700,9040,15000,24900,97400,13400
countrybnb,https://www.tiktok.com/@countrybnb,3600000,2300000,2000000,13500,33700,10000,85800,15500,80400,34600
old.meme.finder,https://www.tiktok.com/@old.meme.finder,1156,4468,5652,7314,24300,11800,12600,13500,14300,17400
shin_gisu,https://www.tiktok.com/@shin_gisu,1882,1631,3057,8727,2270,6462,2679,4635,4283,5683
lambur.hamburgur,https://www.tiktok.com/@lambur.hamburgur,191500,4500000,423200,585300,13900000,335100,630100,2000000,0,0
